FID,OBJECTID,NOMBRE_EMP,NOMBRE_FAE,REGIÓN_IN,PROVINCIA,COMUNA_INS,NOMBRE_INS,TIPO_INSTA,RECOBRERSO,UTM_NORTE,UTM_ESTE,COTA,ESTADO_INS,FECHA_RE,RES,FECHA_RES_,RES_PDC,METODO_CON,OBS,NEAR_FID,NEAR_DIST,OBSVCN,Vol_Parcia,Vol_Total_,Ton_Parcia,Ton_Total_,Area_1,NORTE_GEO,ESTE_GEO
639,749,JAIME UGARTE L.,PLANTA EL MOLLE (EX LOS MOLLES),IV,ELQUI,LA HIGUERA,EL MOLLE 2,TRANQUE DE RELAVE,COBRE-ORO,"6,732,511.662499999600000","283,871.126200000000000",340.000000000000000,NO ACTIVO,S/I,S/I, , , ,SIN PROYECTO,"42,562","1,558.964123969999900", ,0,"160,000",0,"240,000",0,-29.5183400144471,-71.2299095092845
640,750,JAIME UGARTE L.,PLANTA EL MOLLE (EX LOS MOLLES),IV,ELQUI,LA HIGUERA,EL MOLLE 3,TRANQUE DE RELAVE,COBRE-ORO,"6,732,440.224899999800000","283,864.511600000030000",340.000000000000000,NO ACTIVO,S/I,S/I, , , ,SIN PROYECTO,"42,562","1,611.755684720000100", ,0,"80,000",0,"120,000",0,-29.5189831232931,-71.2299918449616
641,751,JAIME UGARTE L.,PLANTA EL MOLLE (EX LOS MOLLES),IV,ELQUI,LA HIGUERA,EL MOLLE 4,TRANQUE DE RELAVE,COBRE-ORO,"6,732,425.672799999800000","283,816.886500000020000",340.000000000000000,NO ACTIVO,S/I,S/I, , , ,SIN PROYECTO / ABAJO DE 3 Y 2,"42,562","1,595.847867539999900", ,0,"20,000",0,"30,000",0,-29.5191061184448,-71.2304857901199
642,756,LUIS ZEBALLOS CERDA,PLANTA ZEBALLOS,IV,ELQUI,VICUÑA,ZEBALLOS 1-2-3,TRANQUE DE RELAVE,COBRE-ORO,"6,692,720.939000000200000","318,260.155399999990000",610.000000000000000,NO ACTIVO,07-02-1986,211,N_A,N_A,AGUAS ABAJO,CONSTRUYERON ARRIBA,"42,005",9.967521986440000, ,0,"111,800",0,"167,700","9,700",-29.8827357996967,-70.8819554499208
643,757,DPTO. MINAS U. LA SERENA,PLANTA GUAYACAN,IV,ELQUI,COQUIMBO,CUBETA 1,TRANQUE DE RELAVE,S/I,"6,681,991.870299999600000","273,822.954700000000000",0.000000000000000,S/I,S/I,S/I, , , , ,"42,992","10,959.642978200000000", ,0,290,0,435,144,-29.9721190227658,-71.3440898482641
644,758,SCM TAMBILLOS,FAENA TAMBILLOS,IV,ELQUI,COQUIMBO,TRANQUE DE RELAVE 1,TRANQUE DE RELAVE,ORO-COBRE,"6,656,742.782900000000000","283,900.156399999980000",220.000000000000000,NO ACTIVO,01-06-2009,1038, , ,AGUAS ARRIBA, ,"42,354","1,247.045849930000000", ,0,"320,160",0,"480,240","15,300",-30.2016209984143,-71.2448578172238
645,759,SCM TAMBILLOS,FAENA TAMBILLOS,IV,ELQUI,COQUIMBO,TRANQUE DE RELAVE 3A-4A,TRANQUE DE RELAVE,ORO-COBRE,"6,656,938.435499999700000","283,855.958500000010000",226.000000000000000,NO ACTIVO,S/I,S/I, , ,AGUAS ARRIBA,CORROBORAR EXISTENCIA,"42,354","1,126.237678740000100", ,0,"4,522",0,"6,783","2,000",-30.1998488644533,-71.2452765925654
646,760,FAISAL HARCHA,PLANTA ROLEX,IV,ELQUI,LA SERENA,ROLEX 1,TRANQUE DE RELAVE,ORO,"6,681,321.846800000400000","300,839.413000000000000",200.000000000000000,NO ACTIVO, , , , ,AGUAS ARRIBA ?,CORROBORAR DATOS,"42,992",311.787665646999980, ,0,"3,900",0,"5,850","2,000",-29.9828468162714,-71.0643795171433
647,761,GERARD FINDEL FINDEL,PLANTA EL INCIENSO,IV,LIMARI,OVALLE,EL INCIENSO 2,TRANQUE DE RELAVE,COBRE,"6,627,498.993999999900000","292,015.430600000020000",380.000000000000000,NO ACTIVO,20-11-1985,1028,N_A,N_A,EJE CENTRAL, ,"42,062",446.268152150999980, ,0,"31,000",0,"46,500","5,000",-30.4667485226519,-71.1664077931583
648,985,CIA. EXPLORACION DE MINAS SAN ANDRES,PLANTA ELISA DE BORDOS,III,COPIAPO,TIERRA AMARILLA,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,"6,933,449.555999999900000","383,070.273400000010000",756.000000000000000,NO ACTIVO, ,S/I, , , ,HEREDADO DE ENAMI,"64,392",726.361328107999950, ,0,0,0,0,"74,468",-27.7182077631524,-70.1861268318958
649,780,SOC. AGUIRRE MOYANO LTDA.,FAENA EL MAITEN,IV,CHOAPA,ILLAPEL,CENTRAL (EX EL MAITEN 1+2A+2B+3,TRANQUE DE RELAVE,ORO,"6,494,632.220900000100000","286,492.072700000020000",232.000000000000000,NO ACTIVO,30-12-2002,2989, , ,EJE CENTRAL,ACTUALIZAR DATOS. SE OBSERVAN MAS DEPOSITOS. COLAPSO. VERIFICAR ESTADO TRANQUE. COLAPSO X TERREMOTO 1997,"45,729",162.572826764000010, ,0,"12,950",0,"19,425",0,-31.663737491986,-71.2519681332896
650,781,JAIME PEREZ GOMEZ,FAENA EL ROMERO,IV,CHOAPA,ILLAPEL,EL ROMERO 2,TRANQUE DE RELAVE,COBRE,"6,522,293.235299999800000","304,232.880400000020000",950.000000000000000,ACTIVO,23-01-1998,212, , ,EJE CENTRAL,CORROBORAR CON EL DEPOSITO CONTINUO,"46,049",105.511418746999990, ,"18,814","22,184","28,222","33,277","4,225",-31.4174939301141,-71.0594701949617
651,782,SUC. LUIS ALVAREZ SIERRA,PLANTA ESPERANZA,IV,CHOAPA,ILLAPEL,ESPERANZA 0,TRANQUE DE RELAVE,COBRE-ORO,"6,524,685.169200000400000","304,549.972400000030000","1,300.000000000000000",ABANDONADO, ,S/I, , ,AGUAS ARRIBA,CORROBORAR DATOS. SE OBSERVAN MAS DEPOSITOS,"46,105","1,206.360008530000000", ,0,"14,600",0,"21,900","2,500",-31.3959798306723,-71.0556658056517
652,784,EMPRESA EDUARDO LERY LERY EIRL,FAENA KATTIA,IV,CHOAPA,ILLAPEL,KATTIA 3,TRANQUE DE RELAVE,COBRE,"6,527,152.274799999800000","303,287.081499999970000","1,521.000000000000000",NO ACTIVO,S/I,S/I, , ,AGUAS ARRIBA, ,"46,655",172.353936502000010, ,0,"114,234",0,"171,351","17,400",-31.3735208570602,-71.0684532656853
653,785,SLM FLAMENCA,PLANTA LETICIA,IV,CHOAPA,ILLAPEL,LETICIA 1,TRANQUE DE RELAVE,ORO,"6,518,244.775100000200000","307,834.455000000020000",770.000000000000000,NO ACTIVO,S/I,S/I, , ,AGUAS ARRIBA,VERIFICAR DEPOSITO,"46,224",136.655080238000010, ,0,"7,350",0,"11,025","1,900",-31.4546019403837,-71.0223858396214
654,786,CIA. MINERA KALLEU (GUILLERMO DELGADO),PLANTA LOS CANELOS,IV,CHOAPA,ILLAPEL,LOS CANELOS 2,TRANQUE DE RELAVE,COBRE-ORO,"6,528,298.122499999600000","300,150.970900000010000","1,100.000000000000000",NO ACTIVO, , , , , ,DEPOSITACION MECANICA. CORROBORAR DATOS,"46,337",49.206328789600001, ,0,750,0,"1,125",700,-31.3626532439033,-71.1011810691845
655,958,EPV,OF. NENA VILLANA,I,TAMARUGAL,POZO ALMONTE,TRANQUE,TRANQUE DE RELAVE, ,"7,720,548.346800000400000","428,327.723400000020000",53.000000000000000,ABANDONADO,S/I,S/I, , , , ,"71,226",371.095308192999990, ,0,0,0,0,0,-20.6128367253149,-69.6878578719264
656,959,EPV,PLANTA CALETA DEL COBRE,II,ANTOFAGASTA,ANTOFAGASTA,TRANQUE 1-2,TRANQUE DE RELAVE, ,"7,317,291.095099999600000","344,537.290900000020000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-24.2495488331575,-70.5313197129369
657,791,SOC. MINERA LORENZO ZAZZALI,PLANTA LAS BOMBAS,III,CHAÑARAL,CHAÑARAL,LAS BOMBAS 3,TRANQUE DE RELAVE,ORO-COBRE,"7,119,786.312599999800000","356,360.738499999980000",0.000000000000000,S/I,S/I,S/I, , ,EJE CENTRAL ?, ,"82,340",99.213854888800000, ,0,"10,300",0,"15,450","11,800",-26.0337710216565,-70.4355956092379
658,792,SOC. MINERA LORENZO ZAZZALI,PLANTA LAS BOMBAS,III,CHAÑARAL,CHAÑARAL,LAS BOMBAS 2,TRANQUE DE RELAVE,ORO-COBRE,"7,119,762.500099999800000","356,396.192700000010000",0.000000000000000,S/I,S/I,S/I, , ,EJE CENTRAL ?, ,"82,340",138.201199014000000, ,0,"1,800",0,"2,700","2,900",-26.0339894963066,-70.435243969178
659,796,EDUARDO PAREDES MARTINEZ,PLANTA OMEGA,III,CHAÑARAL,DIEGO DE ALMAGRO,OMEGA 3,TRANQUE DE RELAVE,ORO,"7,041,031.991499999500000","409,117.762600000020000",0.000000000000000,S/I,S/I,S/I, , ,AGUAS ARRIBA,CORROBORAR DATOS. SE OBSERVAN MAS DEPOSITOS,"59,690",2.510239525010000, ,0,"1,300",0,"1,950","1,300",-26.7490592503341,-69.9139680779853
660,797,EDUARDO PAREDES MARTINEZ,PLANTA OMEGA,III,CHAÑARAL,DIEGO DE ALMAGRO,OMEGA 2,TRANQUE DE RELAVE,ORO,"7,041,072.472799999600000","409,136.018900000020000",0.000000000000000,S/I,S/I,S/I, , ,AGUAS ARRIBA,CORROBORAR DATOS. SE OBSERVAN MAS DEPOSITOS,"59,690",46.319485627600002, ,0,"30,100",0,"43,645","2,100",-26.7486949780269,-69.913781577913
661,800,CIA. MINERA SAN ESTEBAN,PLANTA SAN ESTEBAN,III,COPIAPO,COPIAPO,SAN ESTEBAN 1,TRANQUE DE RELAVE,COBRE,"6,969,133.637099999900000","370,234.783400000010000",0.000000000000000,S/I,S/I, , , , , ,"64,392",323.209984104000000, ,0,"67,200",0,"100,800","7,600",-27.3949645074603,-70.312466883091
662,801,CIA. MINERA SAN ESTEBAN,PLANTA SAN ESTEBAN,III,COPIAPO,COPIAPO,SAN ESTEBAN 2A,TRANQUE DE RELAVE,COBRE,"6,969,053.468200000000000","370,187.158300000010000",0.000000000000000,S/I,02-06-1986,573,N_A,N_A,EJE CENTRAL,EXCEDIO CAPACIDAD,"64,392",248.976939326000010, ,0,"48,000",0,"72,000","1,000",-27.3956835561465,-70.312957017956
663,802,JUAN CASTILLO DIAZ,PLANTA SAN JUAN,III,COPIAPO,COPIAPO,SAN JUAN 1,TRANQUE DE RELAVE,ORO-COBRE,"6,969,777.267199999700000","368,132.687900000020000",0.000000000000000,S/I,14-08-1986,813,N_A,N_A,EJE CENTRAL,SOBREPASO CAPACIDAD,"64,392","1,037.786326259999900", ,0,"24,500",0,"36,750","2,400",-27.3889537098117,-70.3336534826729
664,803,JUAN CASTILLO DIAZ,PLANTA SAN JUAN,III,COPIAPO,COPIAPO,SAN JUAN 3,TRANQUE DE RELAVE,ORO-COBRE,"6,969,836.930800000200000","368,153.060899999980000",0.000000000000000,S/I,S/I, , , ,EJE CENTRAL, ,"64,392",984.223290668999990, ,0,"9,300",0,"13,950","3,200",-27.3884171768299,-70.3334410235115
665,804,JUAN FERNANDO DAY,PLANTA DAY,III,COPIAPO,COPIAPO,DAY,TRANQUE DE RELAVE,COBRE-ORO,"6,969,252.058500000300000","367,197.235400000010000",442.000000000000000,NO ACTIVO,S/I,S/I, , ,AGUAS ARRIBA ?,CORROBORAR TODA LA INFO.,"64,392","2,098.710785480000100", ,0,"17,600",0,"26,400","3,900",-27.3936032891538,-70.3431694630423
666,807,RODRIGO BARRERA BARRERA (EX NELSON SOTO),PLANTA MARIA ISABEL,III,COPIAPO,TIERRA AMARILLA,MARIA ISABEL 2,TRANQUE DE RELAVE,COBRE,"6,963,183.180900000000000","374,432.350600000010000",496.000000000000000,ACTIVO,S/I,S/I, , ,AGUAS ARRIBA,CORROBORAR DEPOSITO,"64,392",51.765462167999999, ,0,"3,000",0,"4,500","1,300",-27.4490652058559,-70.2706352536633
667,808,RODRIGO BARRERA BARRERA (EX NELSON SOTO),PLANTA MARIA ISABEL,III,COPIAPO,TIERRA AMARILLA,MARIA ISABEL 1,TRANQUE DE RELAVE,COBRE,"6,963,220.222600000000000","374,422.759399999980000",496.000000000000000,ACTIVO,S/I,S/I, , ,AGUAS ARRIBA,CORROBORAR DEPOSITO,"64,392",60.369449107500003, ,0,"10,000",0,"15,000","1,700",-27.4487299902213,-70.2707284570278
668,817,CIA. MINERA HIERRO VIEJO,PLANTA HIERRO VIEJO,V,PETORCA,PETORCA,HIERRO VIEJO 2,TRANQUE DE RELAVE,COBRE,"6,426,964.952300000000000","310,069.047700000000000",0.000000000000000,ABANDONADO,S/I,S/I, , , , ,"51,069",78.078624348600002, ,0,0,0,0,0,-32.2779905742187,-71.0167302756219
669,818,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,V,PETORCA,CABILDO,LAS CENIZAS 1,TRANQUE DE RELAVE,COBRE,"6,409,833.814100000100000","304,318.082799999970000",0.000000000000000,NO ACTIVO,S/I,S/I,03-08-2015,1956,AGUAS ARRIBA, ,"50,784",227.864930241000000, ,0,"414,000",0,"621,000","22,000",-32.4314439613998,-71.0812969743397
670,819,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,V,PETORCA,CABILDO,LAS CENIZAS 2,TRANQUE DE RELAVE,COBRE,"6,409,700.463800000000000","304,188.965900000010000",0.000000000000000,NO ACTIVO,S/I,S/I,03-08-2015,1956,AGUAS ARRIBA, ,"50,784",225.940475741000000, ,0,"944,238",0,"1,416,357","57,000",-32.4326234495066,-71.0826971430616
671,820,SLM LAS CENIZAS,PLANTA LOS MAQUIS,V,PETORCA,CABILDO,LOS MAQUIS 1,TRANQUE DE RELAVE,COBRE,"6,406,258.803200000000000","305,553.797399999980000",303.000000000000000,NO ACTIVO,15-02-1995,172,N_A,N_A,AGUAS ARRIBA,"HABIA 2 DEPOSITOS MAS, PERO COLAPSARON (110000 m3?)","47,841",7.360253266430000, ,0,"30,000",0,"45,000","2,000",-32.4638901046503,-71.0688977350543
672,821,SLM LAS CENIZAS,PLANTA LOS MAQUIS,V,PETORCA,CABILDO,LOS MAQUIS 3,TRANQUE DE RELAVE,COBRE,"6,406,190.011400000200000","305,096.067400000000000",303.000000000000000,NO ACTIVO,15-02-1995,172,N_A,N_A,AGUAS ARRIBA ?,CUBIERTO BOTADERO ?,"47,841",40.158273192499998, ,0,"480,000",0,"720,000","6,000",-32.4644301672561,-71.0737794339908
673,823,CIA. MINERA SANTA AMALIA,PLANTA CATEMU,V,SAN FELIPE,CATEMU,CATEMU 4,TRANQUE DE RELAVE,S/I,"6,371,856.086600000000000","313,433.105300000000000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,EJE CENTRAL, ,"50,361",283.247398304999990, ,0,"2,400,000",0,"3,600,000",0,-32.7753964838429,-70.9919660947842
674,824,CIA. MINERA SANTA AMALIA,PLANTA CATEMU,V,SAN FELIPE,CATEMU,CATEMU 1,TRANQUE DE RELAVE,S/I,"6,372,244.495699999900000","313,239.429899999990000",0.000000000000000,NO ACTIVO,13-06-1973,127,N_A,N_A,AGUAS ABAJO,OP 1973,"47,076",503.458458828000000, ,0,"414,000",0,"621,000","22,000",-32.7718619966618,-70.9939547613631
675,825,CIA. MINERA SANTA AMALIA,PLANTA CATEMU,V,SAN FELIPE,CATEMU,CATEMU 3,TRANQUE DE RELAVE,S/I,"6,372,191.578900000100000","313,037.287799999990000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,AGUAS ABAJO,CUBIERTO POR PILA ?,"47,076",363.610035618999970, ,0,"572,000",0,"858,000","46,000",-32.7723046915048,-70.9961224592193
676,945,EPV,EPV,IV,ELQUI,LA HIGUERA,EPV,TRANQUE DE RELAVE,EPV,"6,749,812.336799999700000","294,517.060600000030000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-29.36409884359,-71.1168927277603
677,826,ANGLO AMERICAN,LOS BRONCES,RM,SANTIAGO,LO BARNECHEA,PEREZ-CALDERA 1,TRANQUE DE RELAVE,COBRE,"6,325,283.764499999600000","375,052.602399999970000",0.000000000000000,NO ACTIVO,11-03-1992,310,28-09-2010,855, , ,"69,187",16.741160966700001, ,0,"12,000,000",0,"18,000,000","373,000",-33.2041162862485,-70.3405859308705
678,827,ANGLO AMERICAN,LOS BRONCES,RM,SANTIAGO,LO BARNECHEA,LOS PICHES,TRANQUE DE RELAVE,COBRE,"6,324,470.962799999900000","374,944.652200000010000",0.000000000000000,NO ACTIVO, , ,28-09-2010,855, , ,"69,187",7.392092267250000, ,0,"30,333,333",0,"45,500,000",0,-33.2114333226868,-70.34185572466
679,828,ANGLO AMERICAN,LOS BRONCES,RM,SANTIAGO,LO BARNECHEA,COPIHUE,TRANQUE DE RELAVE,COBRE,"6,325,588.565100000200000","375,113.985900000030000",0.000000000000000,NO ACTIVO, , , ,855, , ,"69,187",54.264799385700002, ,0,"30,333,333",0,"45,500,000",0,-33.2013748053632,-70.3398856147864
680,829,SOTRAMIN LTDA. TALTAL,PLANTA MANUEL RODRIGUEZ,II,ANTOFAGASTA,TALTAL,TRANQUE DE RELAVE 1,TRANQUE DE RELAVE,COBRE,"7,190,122.511099999800000","351,461.755500000030000",15.000000000000000,NO ACTIVO, , , , ,AGUAS ARRIBA, ,"83,542","1,334.343550800000000", ,0,"19,000",0,"28,500","5,800",-25.3983383977589,-70.4766843721223
681,830,EPV,LOS PIMIENTOS,II,ANTOFAGASTA,TALTAL,LOS PIMIENTOS 2,TRANQUE DE RELAVE,COBRE-ORO,"7,188,245.089599999600000","399,275.363100000020000",0.000000000000000,ABANDONADO, , , , ,AGUAS ARRIBA,SIN PROYECTO SERNAGEOMIN. ACTUALIZAR DATOS. SE OBSERVAN MAS DEPOSITOS,"83,588",182.830420862000010, ,0,"7,680",0,"11,520","3,000",-25.4192950029381,-70.0015593403087
682,831,EPV,LOS PIMIENTOS,II,ANTOFAGASTA,TALTAL,LOS PIMIENTOS 1,TRANQUE DE RELAVE,COBRE-ORO,"7,188,319.702300000000000","399,183.287900000000000",0.000000000000000,ABANDONADO, , , , ,AGUAS ARRIBA,SIN PROYECTO SERNAGEOMIN. SE OBSERVAN MAS DEPOSITOS,"83,588",224.245540387000010, ,0,"31,500",0,"47,250","9,000",-25.4186150690352,-70.0024692109219
683,832,CIA. MINERA SOLEDAD,PLANTA SOLEDAD,II,ANTOFAGASTA,TALTAL,TRANQUE 1,TRANQUE DE RELAVE,ORO,"7,222,378.501600000100000","444,918.051700000010000","2,750.000000000000000",NO ACTIVO, , , , ,AGUAS ARRIBA,SIN PROYECTO SERNAGEOMIN,"81,646","1,722.398393450000000", ,0,"26,880",0,"40,320","8,600",-25.1134503298352,-69.5463512179204
684,833,CIA. MINERA SOLEDAD,PLANTA SOLEDAD,II,ANTOFAGASTA,TALTAL,TRANQUE 2,TRANQUE DE RELAVE,ORO,"7,222,400.726599999700000","444,869.632900000030000","2,750.000000000000000",NO ACTIVO, , , , ,AGUAS ARRIBA,SIN PROYECTO SERNAGEOMIN,"81,646","1,769.444130720000000", ,0,"10,080",0,"15,120","3,900",-25.1132478556645,-69.5468305679732
685,835,ENAMI,PLANTA JOSE ANTONIO MORENO,II,ANTOFAGASTA,TALTAL,JOSE MORENO 1,TRANQUE DE RELAVE,COBRE,"7,190,378.496399999600000","351,569.949199999970000",20.000000000000000,NO ACTIVO, , , , ,EJE CENTRAL ?,"TAPADO POR EMPRESTITO ? ERAN 2 DEPOSITOS, SE VE 1","83,183","1,590.241704810000100", ,0,"79,200",0,"118,800","17,500",-25.3960382605812,-70.4755809451142
686,836,DANIEL AMIGO,FAENA TALTAL,II,ANTOFAGASTA,TALTAL,TRANQUE DE RELAVE 1-2-3,TRANQUE DE RELAVE,ORO-COBRE,"7,190,912.029400000300000","351,870.272999999990000",15.000000000000000,ABANDONADO, , , , ,AGUAS ARRIBA,SIN PROYECTO SERNAGEOMIN,"83,183","1,128.249346920000100", ,0,"41,800",0,"62,700",0,-25.391251651481,-70.4725376769869
687,837,COBRE DE TALTAL (EX JUAN PABLOTIC),PLANTA DE COBRE TALTAL (EX PLANTA PABLOTIC),II,ANTOFAGASTA,TALTAL,TRANQUE DE RELAVE,TRANQUE DE RELAVE, ,"7,191,225.296699999800000","352,098.873499999990000",15.000000000000000,ABANDONADO, , , , , ,SIN PROYECTO SERNAGEOMIN. CORROBORAR DEPOSITO,"83,183",864.680799557000000, ,0,0,0,0,0,-25.3884463206663,-70.4702315211767
688,838,CARLOS MARTINEZ,PLANTA CARLOS MARTINEZ,II,ANTOFAGASTA,TALTAL,VISTA AL MAR 1,TRANQUE DE RELAVE, ,"7,190,631.835099999800000","351,774.229100000000000",15.000000000000000,NO ACTIVO, , , , , ,SIN PROYECTO SERNAGEOMIN,"83,183","1,301.457485800000100", ,0,0,0,0,0,-25.3937715769171,-70.473522902999
689,947,CEMENTO POLPAICO S.A.,CERRO BLANCO,RM,CHACABUCO,TILTIL,PLANTA FILLER,TRANQUE DE RELAVE,CALIZA,"6,330,794.152700000400000","328,849.320000000010000",0.000000000000000,ACTIVO, , ,11-08-2015,2016, , ,"57,784",375.462731770000000, ,0,0,0,0,0,-33.1481118928128,-70.8350831092776
690,954,EPV,LA DIAMANTINA,I,TAMARUGAL,POZO ALMONTE,TRANQUE,TRANQUE DE RELAVE, ,"7,720,863.201500000400000","428,177.968999999980000",53.000000000000000,ABANDONADO,S/I,S/I, , , , ,"71,226",371.095308192999990, ,0,0,0,0,0,-20.6099861619275,-69.6892822294991
691,946,CIA. MINERA CAN-CAN (EX BRONCE DE PETORCA),PLANTA DULCINEA,V,PETORCA,PETORCA,DULCINEA,TRANQUE DE RELAVE, ,"6,442,277.667899999800000","330,319.126300000000000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-32.1431656712497,-70.7990857135197
692,971,MINEX S.A.,PLANTA SAN EDUARDO,III,COPIAPO,COPIAPO,SAN EDUARDO,TRANQUE DE RELAVE,COBRE,"6,966,951.393799999700000","365,907.030700000000000",482.000000000000000,NO ACTIVO,S/I,570, , , , ,"64,392","4,440.276639370000300", ,0,0,0,0,0,-27.4142417841952,-70.35646920864
693,972,CLEMENTE CORTES,PLANTA ALEMANA,III,COPIAPO,COPIAPO,EMBALSE DE RELAVE,EMBALSE,ORO-COBRE,"6,967,857.970800000200000","366,254.492099999970000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,N_A, ,"64,392","3,541.621129850000200", ,0,0,0,0,0,-27.4060935835521,-70.3528554422913
694,950,EPV,EPV,IV,ELQUI,VICUÑA,EPV,TRANQUE DE RELAVE,EPV,"6,692,113.121500000400000","317,527.549000000000000",0.000000000000000,S/I, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-29.8881098206549,-70.8896417330842
695,951,JUAN POLO DABED,FAENA TUNQUEN,IV,CHOAPA,ILLAPEL,TUNQUEN,TRANQUE DE RELAVE,COBRE,"6,515,394.598600000100000","301,419.706599999980000",592.000000000000000,ACTIVO,02-04-2003,1177, , ,AGUAS ARRIBA ?,SIN PROYECTO,"46,715",63.557226686900002, ,0,0,"26,241","2,462,400","4,200",-31.4792171072439,-71.0904294532211
696,952,SOC. AGUIRRE MOYANO LTDA.,FAENA EL MAITEN,IV,CHOAPA,ILLAPEL,ORIENTE,TRANQUE DE RELAVE,ORO,"6,494,660.399100000000000","286,545.650900000010000",232.000000000000000,NO ACTIVO,30-12-2002,2989,24-07-2002,1921,EJE CENTRAL,ACTUALIZAR DATOS. SE OBSERVAN MAS DEPOSITOS. COLAPSO. VERIFICAR ESTADO. COLAPSO X TERREMOTO 2015,"45,729",162.572826764000010, ,0,"12,950",0,"19,425",0,-31.6634934267266,-71.251397261376
697,973,MINERA SAN MARINO,AURICOP,III,COPIAPO,COPIAPO,TRANQUE,TRANQUE DE RELAVE,S/I,"6,967,865.908300000200000","366,289.417200000030000",0.000000000000000,NO ACTIVO,S/I,S/I, , ,N_A, ,"64,392","3,541.621129850000200", ,0,0,0,0,0,-27.4060253693798,-70.3525013772366
698,955,ENAMI,PIRQUINEROS DE CHOJA,I,TAMARUGAL,PICA,RELAVE 1,TRANQUE DE RELAVE,ORO,"7,670,708.747000000400000","512,655.510400000030000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-21.0645032547315,-68.8781767018672
699,956,ENAMI,PIRQUINEROS DE CHOJA,I,TAMARUGAL,PICA,RELAVE 3,TRANQUE DE RELAVE,ORO,"7,670,706.630300000300000","512,657.891699999980000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-21.0645223638561,-68.8781537636837
700,957,ENAMI,PIRQUINEROS DE CHOJA,I,TAMARUGAL,PICA,RELAVE 2,TRANQUE DE RELAVE,ORO,"7,670,703.455299999600000","512,661.595900000010000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-21.0645510261717,-68.8781180833468
701,960,EPV,PLANTA JULIA,II,ANTOFAGASTA,TALTAL,TRANQUE,TRANQUE DE RELAVE, ,"7,245,343.696100000300000","371,789.887300000000000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-24.9016547438303,-70.2694666915881
702,961,EPV,PLANTA JULIA,II,ANTOFAGASTA,TALTAL,EMBALSE 1,EMBALSE, ,"7,245,184.945799999900000","371,758.137300000000000",0.000000000000000,ABANDONADO, , , , ,N_A, ,0,0.000000000000000, ,0,0,0,0,0,-24.903085422374,-70.2697956699593
703,962,EPV,PLANTA JULIA,II,ANTOFAGASTA,TALTAL,EMBALSE 2,EMBALSE, ,"7,245,067.470599999700000","371,826.399900000020000",0.000000000000000,ABANDONADO, , , , ,N_A, ,0,0.000000000000000, ,0,0,0,0,0,-24.9041518552311,-70.2691307430504
704,964,EPV,PLANTA QUEBRADA EL HUESO,II,ANTOFAGASTA,TALTAL,TRANQUE,TRANQUE DE RELAVE, ,"7,189,194.322900000000000","354,181.162499999980000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-25.4069867573102,-70.4497566212739
705,965,EPV,PLANTA ESMERALDA,II,ANTOFAGASTA,TALTAL,ESMERALDA,TRANQUE DE RELAVE, ,"7,138,209.941800000100000","329,728.789400000010000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-25.8645914292838,-70.6992917147842
706,966,EPV,PLANTA CACHIYUYO,III,HUASCO,VALLENAR,CACHIYUYO1-2,TRANQUE DE RELAVE, ,"6,785,235.357800000300000","316,169.579000000030000",0.000000000000000,NO ACTIVO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-29.0479100415401,-70.8880667442296
707,967,EPV,PLANTA EL PARRAL,IV,LIMARI,COMBARBALA,DEPOSITO 1,TRANQUE DE RELAVE, ,"6,552,670.146200000300000","305,888.120100000000000",0.000000000000000,ABANDONADO, , , , , , ,0,0.000000000000000, ,0,0,0,0,0,-31.1438609535636,-71.0361703913239
708,968,EPV,LA RIOJA,V,PETORCA,PETORCA,LA RIOJA,TRANQUE DE RELAVE, ,"6,437,711.413900000000000","299,600.065500000030000",0.000000000000000,ABANDONADO, , , , , ,COLAPSO,0,0.000000000000000, ,0,0,0,0,0,-32.1792847516729,-71.1255710279229
